This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
This is a faulty agent
{'n_agents': 5, 'agent_label': ['Cooperative', 'Cooperative', 'Cooperative', 'Cooperative', 'Faulty'], 'n_actions': 5, 'n_states': 2, 'n_episodes': 10000, 'max_ep_len': 20, 'slow_lr': 0.002, 'fast_lr': 0.01, 'gamma': 0.9, 'H': 1, 'eps': 0.05, 'n_ep_fixed': 100, 'n_epochs': 20, 'in_nodes': [[0, 1, 2, 3], [1, 2, 3, 4], [2, 3, 4, 0], [3, 4, 0, 1], [4, 0, 1, 2]], 'randomize_state': True, 'scaling': True, 'resilient_method': 'projection-based', 'summary_dir': './simulation_results/', 'random_seed': 1000, 'desired_state': array([[3, 0],
       [3, 4],
       [1, 5],
       [0, 1],
       [5, 0]]), 'initial_state': array([[1, 4],
       [3, 4],
       [4, 5],
       [2, 2],
       [1, 4]])}
| Episode: 0 | Est. returns: 0.8521022796630859 | Returns: [-3.56582589 -1.06972575 -5.30362653 -1.73725984 -3.1510708 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1655 | Est. returns: -1.1434411406517029 | Returns: [-4.46672344 -1.47869882 -4.61100373 -4.51313557 -6.08707812] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1656 | Est. returns: -2.5131492018699646 | Returns: [-5.79469528 -3.13787383 -3.79946268 -4.38273113 -5.92359573] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1657 | Est. returns: -2.177058458328247 | Returns: [-3.14131164 -2.35111284 -6.06312854 -2.98712936 -4.39352308] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1658 | Est. returns: -1.2288914322853088 | Returns: [-1.24788674 -2.42397674 -4.42374331 -5.11597519 -1.29843403] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1659 | Est. returns: -2.410733222961426 | Returns: [-3.22157801 -3.61214923 -6.67843979 -2.78020251 -4.47402129] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1660 | Est. returns: -1.7633191049098969 | Returns: [-4.28140994 -5.30434118 -0.61201804 -4.16545227 -4.25408457] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1661 | Est. returns: -1.8388538658618927 | Returns: [-6.57620775 -2.12884503 -7.24625892 -2.37754046 -3.05729666] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1662 | Est. returns: -2.1180126070976257 | Returns: [-4.20547878 -3.29164048 -5.64409329 -2.15481814 -3.77319604] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1663 | Est. returns: -1.732086569070816 | Returns: [-4.12840635 -4.90963887 -4.73585468 -3.03506782 -4.08448775] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1664 | Est. returns: -1.7515548467636108 | Returns: [-4.34443624 -1.81733848 -1.73809718 -2.07021239 -1.6741394 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1665 | Est. returns: -1.8375579714775085 | Returns: [-5.00793058 -2.98269962 -1.95351511 -4.30084716 -4.37750698] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1666 | Est. returns: -2.2733461260795593 | Returns: [-4.1732409  -4.57239981 -1.25348514 -4.18969783 -3.70616086] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1667 | Est. returns: -1.2381007373332977 | Returns: [-4.25674143 -1.85302047 -3.53495334 -5.17372431 -5.94847752] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1668 | Est. returns: -1.8278147280216217 | Returns: [-6.39699754 -2.37874718 -2.10504721 -6.35556565 -3.0412    ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1669 | Est. returns: -2.171751081943512 | Returns: [-1.75570239 -1.82224026 -7.39962043 -2.39464789 -4.54839191] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1670 | Est. returns: -1.9769399464130402 | Returns: [-1.75390267 -2.01907508 -8.00908123 -2.45553384 -1.3027614 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1671 | Est. returns: -2.554096043109894 | Returns: [-5.21251179 -2.73939897 -2.81457307 -2.98696864 -2.64026099] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1672 | Est. returns: -2.6663278937339783 | Returns: [-5.84765918 -3.65567386 -5.47668057 -0.91057387 -1.33073108] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1673 | Est. returns: -1.8807583451271057 | Returns: [-4.33272839 -2.18646694 -5.6156898  -3.4517094  -6.96057287] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1674 | Est. returns: -1.9029070436954498 | Returns: [-4.36415549 -2.72527004 -4.42642333 -0.85125516 -3.56152307] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1675 | Est. returns: -2.355099678039551 | Returns: [-5.21786507 -3.5539855  -4.4463896  -4.00028198 -3.30855023] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1676 | Est. returns: -2.691736161708832 | Returns: [-3.27870278 -4.4548498  -4.84421456 -3.0056846  -7.07688733] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1677 | Est. returns: -1.6147553026676178 | Returns: [-0.90341418 -3.61002526 -2.20364253 -4.83560292 -3.12399812] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1678 | Est. returns: -2.315509021282196 | Returns: [-2.82695852 -1.61782483 -5.73868332 -1.74715305 -0.85946791] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1679 | Est. returns: -2.4123687744140625 | Returns: [-5.93553724 -3.09434615 -2.87165958 -2.4642417  -2.67401209] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1680 | Est. returns: -1.8382214307785034 | Returns: [-3.65303904 -4.48623139 -2.89080041 -2.65052499 -1.67932729] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1681 | Est. returns: -1.8587490022182465 | Returns: [-4.93549167 -3.090662   -5.10680931 -3.58171678 -0.27152936] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1682 | Est. returns: -1.5686815977096558 | Returns: [-5.51784551 -2.0252079  -7.04277992 -2.18113832 -1.18002   ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1683 | Est. returns: -1.3655198812484741 | Returns: [-4.97708774 -2.05663765 -5.4744854  -4.77381431 -0.78589611] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1684 | Est. returns: -1.870177984237671 | Returns: [-4.45058118 -1.9916741  -2.68616586 -1.89427307 -4.42004632] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1685 | Est. returns: -1.7764516174793243 | Returns: [-3.99827319 -2.25571342 -6.49776782 -1.07108254 -2.85839858] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1686 | Est. returns: -1.5297033190727234 | Returns: [-1.90141238 -2.2561864  -2.86432928 -1.61149006 -1.19961533] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1687 | Est. returns: -1.6203795373439789 | Returns: [-2.23272237 -2.5039523  -4.07243252 -1.97941065 -4.25069758] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1688 | Est. returns: -1.629582792520523 | Returns: [-4.26538861 -4.15271118 -7.38257238 -2.89726814 -1.795838  ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1689 | Est. returns: -2.080413043498993 | Returns: [-3.40871967 -2.08685833 -5.73180403 -1.6358788  -2.36109264] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1690 | Est. returns: -1.9061041176319122 | Returns: [-4.15475009 -1.47501828 -2.59143471 -3.18243235 -1.93390703] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1691 | Est. returns: -1.9378294944763184 | Returns: [-4.17300882 -3.62340807 -6.20540796 -2.64715234 -4.29501644] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1692 | Est. returns: -1.6486550271511078 | Returns: [-1.39680028 -2.94137979 -3.26550531 -1.25915236 -1.72980207] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1693 | Est. returns: -2.380628228187561 | Returns: [-5.01900283 -4.20081575 -5.67890163 -3.06902609 -5.74139457] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1694 | Est. returns: -2.2273380160331726 | Returns: [-2.55155963 -2.71310023 -2.9523392  -2.08440494 -5.32386176] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1695 | Est. returns: -2.02311173081398 | Returns: [-5.89358265 -4.12416204 -3.47439648 -3.4842878  -6.7257409 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1696 | Est. returns: -2.744826853275299 | Returns: [-3.62681063 -2.81996054 -2.11342835 -1.11662246 -0.68872342] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1697 | Est. returns: -1.8769447803497314 | Returns: [-1.54070695 -3.17419256 -4.43119023 -2.06343041 -2.03136465] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1698 | Est. returns: -3.407392740249634 | Returns: [-4.81754866 -1.42863875 -5.65367278 -3.7851217  -4.22752732] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1699 | Est. returns: -2.309457540512085 | Returns: [-1.55217912 -2.97277038 -6.6515633  -1.22591748 -2.51929775] | Average critic loss: [0.14293958 0.06500337 0.20412873 0.09145777 0.        ] | Average TR loss: [0.09161475 0.07155436 0.11603027 0.06490849 0.        ] | Average actor loss: [-0.19366017 -0.21446928 -0.19689745 -0.20302264 -0.48649481] | Target reached: False 
| Episode: 1700 | Est. returns: -1.9964054822921753 | Returns: [-5.65842121 -1.90824826 -5.21453989 -4.15973726 -6.81731467] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1701 | Est. returns: -1.693937212228775 | Returns: [-2.63885019 -3.10458274 -5.1090846  -2.98136305 -2.94433748] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1702 | Est. returns: -1.4805532097816467 | Returns: [-3.11072277 -1.8094755  -6.49089243 -6.07665308 -1.93834321] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1703 | Est. returns: -1.358278065919876 | Returns: [-2.62112478 -2.62379789 -4.36682561 -3.02492962 -6.32272581] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1704 | Est. returns: -1.9721506536006927 | Returns: [-6.73994403 -4.36471436 -4.70171048 -2.82490225 -4.17500044] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1705 | Est. returns: -2.1393321752548218 | Returns: [-5.18955905 -3.92714249 -4.9108316  -5.71693525 -4.88297001] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1706 | Est. returns: -1.8025892674922943 | Returns: [-4.05616238 -1.91509578 -2.70530737 -2.08908685 -5.83621244] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1707 | Est. returns: -1.6690757274627686 | Returns: [-1.45937195 -4.38757984 -1.301752   -5.6900213  -4.25048491] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1708 | Est. returns: -1.8854517042636871 | Returns: [-6.54294491 -3.0650274  -5.16166824 -3.11224941 -3.72126034] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1709 | Est. returns: -1.7757629454135895 | Returns: [-1.99451955 -1.49299742 -6.23330065 -1.62567977 -3.88116912] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1710 | Est. returns: -1.3086047172546387 | Returns: [-4.54661563 -1.29786976 -3.38100589 -2.50891575 -4.64045123] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1711 | Est. returns: -1.651544451713562 | Returns: [-3.19970951 -3.16654602 -5.13351477 -4.83371321 -3.93277234] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1712 | Est. returns: -1.422871172428131 | Returns: [-5.68030292 -5.34273031 -3.15979312 -5.53817418 -3.3264767 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1713 | Est. returns: -1.7579854428768158 | Returns: [-2.02506896 -2.97716635 -4.36860821 -1.34094877 -0.66870618] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1714 | Est. returns: -1.1925546824932098 | Returns: [-4.99291158 -2.25579927 -3.18812994 -3.33767018 -5.55368936] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1715 | Est. returns: -2.3147013187408447 | Returns: [-5.15913274 -1.23546062 -6.27250146 -2.87083244 -3.54491068] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1716 | Est. returns: -1.7435341477394104 | Returns: [-1.42195389 -2.01585564 -6.4487353  -6.44217196 -1.71781363] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1717 | Est. returns: -1.561120629310608 | Returns: [-6.34436523 -2.51194715 -5.76356559 -2.15996475 -5.60774262] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1718 | Est. returns: -1.7300235331058502 | Returns: [-2.53054651 -2.44031563 -5.3294794  -4.05077525 -5.8869053 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1719 | Est. returns: -2.2395421862602234 | Returns: [-5.66071447 -1.63188831 -4.80072427 -2.44342706 -0.724169  ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1720 | Est. returns: -1.6536747217178345 | Returns: [-2.00498994 -2.54037447 -5.77124924 -0.77052561 -6.81233203] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1721 | Est. returns: -1.8108407258987427 | Returns: [-5.71723912 -2.75001345 -5.23079251 -2.25700362 -7.33085886] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1722 | Est. returns: -1.967351257801056 | Returns: [-1.28096703 -1.42264315 -1.68527754 -5.62969033 -2.58471242] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1723 | Est. returns: -1.6809564530849457 | Returns: [-3.4478684  -2.30485891 -1.81436345 -3.52213799 -1.54632392] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1724 | Est. returns: -1.9836037158966064 | Returns: [-4.20220876 -2.89205136 -4.09257292 -2.85512833 -4.39429574] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1725 | Est. returns: -2.438326835632324 | Returns: [-2.47917428 -2.22167069 -7.81547747 -1.53570169 -6.57867894] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1726 | Est. returns: -2.398621380329132 | Returns: [-4.4648503  -1.90668104 -1.547015   -3.90470798 -4.42388685] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1727 | Est. returns: -2.0851117372512817 | Returns: [-4.39839095 -3.12901344 -5.76615023 -2.83431905 -3.69036883] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1728 | Est. returns: -1.8030881881713867 | Returns: [-4.74277749 -3.52545184 -4.7317984  -6.96026302 -6.80529222] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1729 | Est. returns: -2.3086366653442383 | Returns: [-6.13491954 -2.08384814 -6.37275955 -4.62910858 -2.08708848] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1730 | Est. returns: -3.3773584961891174 | Returns: [-5.72950561 -2.01262518 -6.57870037 -0.87711731 -0.76409488] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1731 | Est. returns: -1.47273188829422 | Returns: [-3.56973993 -2.44316683 -4.96180915 -4.22957286 -3.26086737] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1732 | Est. returns: -1.4792325496673584 | Returns: [-1.73663018 -3.68534374 -3.27124762 -4.18046195 -3.73759609] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1733 | Est. returns: -1.612716406583786 | Returns: [-4.09527585 -2.35859288 -5.44954867 -1.2799746  -6.4213195 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1734 | Est. returns: -1.3451558351516724 | Returns: [-1.35417474 -1.7190619  -5.47068736 -1.23645395 -2.72937008] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1735 | Est. returns: -2.394419848918915 | Returns: [-1.57726654 -2.73025992 -4.46193143 -3.24598442 -4.63793097] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1736 | Est. returns: -1.3502477407455444 | Returns: [-6.55677513 -2.92206352 -3.85498045 -2.69461645 -3.8623952 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1737 | Est. returns: -2.6610196828842163 | Returns: [-3.94134334 -4.94725714 -4.92880509 -1.15767648 -2.0563259 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1738 | Est. returns: -2.036518931388855 | Returns: [-3.33468108 -2.59384272 -3.17257569 -3.88871564 -1.89851096] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1739 | Est. returns: -2.404744505882263 | Returns: [-6.09661269 -1.90805213 -5.70390064 -0.96083329 -1.41047689] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1740 | Est. returns: -1.6334531009197235 | Returns: [-4.24833262 -4.19604069 -4.71993845 -5.08697909 -3.94897639] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1741 | Est. returns: -1.618831992149353 | Returns: [-5.87883342 -1.58131289 -3.63464602 -2.77784335 -2.86906747] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1742 | Est. returns: -1.5433963537216187 | Returns: [-4.74596615 -2.51283371 -3.67459517 -6.75009216 -2.30757005] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1743 | Est. returns: -2.7632169127464294 | Returns: [-4.73760003 -1.45992423 -3.6770698  -0.62366488 -3.06541044] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1744 | Est. returns: -1.8493452966213226 | Returns: [-3.44422621 -2.3593794  -5.31887708 -2.84362826 -0.271     ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
