This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
{'n_agents': 5, 'agent_label': ['Cooperative', 'Cooperative', 'Cooperative', 'Cooperative', 'Cooperative'], 'n_actions': 5, 'n_states': 2, 'n_episodes': 10000, 'max_ep_len': 20, 'slow_lr': 0.002, 'fast_lr': 0.01, 'gamma': 0.9, 'H': 0, 'eps': 0.05, 'n_ep_fixed': 100, 'n_epochs': 20, 'in_nodes': [[0, 1, 2, 3], [1, 2, 3, 4], [2, 3, 4, 0], [3, 4, 0, 1], [4, 0, 1, 2]], 'randomize_state': True, 'scaling': True, 'resilient_method': 'projection-based', 'summary_dir': './simulation_results/', 'random_seed': 1000, 'desired_state': array([[3, 0],
       [3, 4],
       [1, 5],
       [0, 1],
       [5, 0]]), 'initial_state': array([[1, 4],
       [3, 4],
       [4, 5],
       [2, 2],
       [1, 4]])}
| Episode: 0 | Est. returns: 0.8521022796630859 | Returns: [-3.56582589 -1.06972575 -5.30362653 -1.73725984 -3.1510708 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2611 | Est. returns: -4.772005653381347 | Returns: [-4.86564191 -3.56552105 -0.80008178 -3.84423368 -6.27168939] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2612 | Est. returns: -4.363227844238281 | Returns: [-3.69657453 -3.53624942 -1.47708334 -5.21164564 -6.10699336] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2613 | Est. returns: -3.632853126525879 | Returns: [-4.81075641 -4.92053574 -2.8590202  -2.83455508 -5.73277445] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2614 | Est. returns: -4.933075332641602 | Returns: [-4.67459194 -2.34740448 -1.38346888 -5.42324254 -2.99389216] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2615 | Est. returns: -3.0574710369110107 | Returns: [-2.21988451 -5.28105883 -3.21721745 -6.7593542  -3.80263971] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2616 | Est. returns: -3.731017255783081 | Returns: [-2.17011482 -2.37758825 -1.53155338 -4.46602461 -4.0836003 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2617 | Est. returns: -3.507841444015503 | Returns: [-3.74402338 -3.02177647 -3.6660881  -2.55115548 -5.44828082] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2618 | Est. returns: -5.541062641143799 | Returns: [-6.00211199 -2.96917705 -3.50161292 -3.52934007 -5.89711446] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2619 | Est. returns: -4.428205490112305 | Returns: [-5.68071795 -2.50483972 -2.00049364 -4.05756098 -5.77461817] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2620 | Est. returns: -4.377589416503906 | Returns: [-5.48433211 -1.79263527 -3.12520873 -4.5219245  -5.57342359] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2621 | Est. returns: -3.5457229614257812 | Returns: [-4.68389418 -1.72800994 -5.94867493 -1.26117122 -6.31253787] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2622 | Est. returns: -4.243838691711426 | Returns: [-4.49764767 -3.5950368  -3.43229316 -1.43463    -4.94575154] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2623 | Est. returns: -3.4694798946380616 | Returns: [-2.85170544 -1.89001545 -3.12293514 -5.17088096 -1.01762779] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2624 | Est. returns: -2.662221622467041 | Returns: [-1.65224363 -1.12328885 -1.98716966 -4.70870235 -1.42935981] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2625 | Est. returns: -3.997356653213501 | Returns: [-4.37425657 -2.23208566 -4.27235083 -3.60746107 -2.63721972] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2626 | Est. returns: -3.93218879699707 | Returns: [-1.44703754 -3.48984933 -1.66396461 -2.80228913 -3.28050901] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2627 | Est. returns: -3.745944595336914 | Returns: [-3.57046439 -1.47823458 -6.64094059 -4.78431636 -5.50107825] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2628 | Est. returns: -2.6468141078948975 | Returns: [-2.75175285 -1.4517873  -3.5113825  -4.53475783 -3.51775256] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2629 | Est. returns: -4.035454845428466 | Returns: [-1.95542364 -2.88568896 -3.21388218 -1.76814552 -4.33704233] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2630 | Est. returns: -3.631465435028076 | Returns: [-3.14312396 -2.91286642 -4.70353246 -2.60905435 -4.76374889] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2631 | Est. returns: -4.103181457519531 | Returns: [-3.0866061  -2.98261948 -1.99744824 -4.07192336 -6.12454438] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2632 | Est. returns: -3.0075618743896486 | Returns: [-4.0881194  -4.04600118 -4.79119298 -4.41976072 -1.32792386] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2633 | Est. returns: -3.4608834266662596 | Returns: [-3.71331969 -2.70292058 -1.83627847 -4.22220894 -4.32925822] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2634 | Est. returns: -5.181374740600586 | Returns: [-3.8883076  -2.32242802 -4.52774704 -4.17426085 -6.233629  ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2635 | Est. returns: -4.699111747741699 | Returns: [-4.13495767 -4.44056675 -4.1852615  -1.75803673 -6.76549043] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2636 | Est. returns: -3.0017953395843504 | Returns: [-1.96175758 -2.14315966 -2.27776649 -1.56457748 -1.51074233] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2637 | Est. returns: -4.044479656219482 | Returns: [-5.06054887 -1.90399439 -3.07619834 -5.17431    -6.24446406] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2638 | Est. returns: -4.776468753814697 | Returns: [-3.22178265 -1.49519648 -4.04621187 -3.13048489 -6.44981613] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2639 | Est. returns: -3.52414927482605 | Returns: [-3.75484957 -1.96098707 -4.50810878 -5.21140453 -1.11134237] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2640 | Est. returns: -3.234002208709717 | Returns: [-3.63984521 -3.96122383 -5.13479569 -6.68353978 -3.32087471] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2641 | Est. returns: -3.247507333755493 | Returns: [-3.4092332  -4.87285434 -1.99914498 -4.03315127 -1.55184127] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2642 | Est. returns: -3.358683156967163 | Returns: [-1.67638091 -1.95768677 -2.22358405 -6.55346302 -2.0935148 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2643 | Est. returns: -4.2324236869812015 | Returns: [-1.52216578 -3.51429272 -2.41710318 -4.41237402 -5.6673571 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2644 | Est. returns: -4.3460029602050785 | Returns: [-2.5685715  -3.28237751 -5.70060625 -4.18830714 -2.95351353] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2645 | Est. returns: -2.761123847961426 | Returns: [-1.41489859 -1.62496556 -1.06383942 -4.84612048 -2.03020396] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2646 | Est. returns: -4.904718685150146 | Returns: [-4.77937054 -4.02467208 -1.6931105  -4.99783073 -2.65244948] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2647 | Est. returns: -4.661823463439942 | Returns: [-3.71994147 -3.53733721 -4.9385995  -3.87137754 -6.18902936] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2648 | Est. returns: -3.8147271156311033 | Returns: [-2.80065744 -3.50458174 -1.13871385 -4.7192557  -3.44181055] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2649 | Est. returns: -4.519933891296387 | Returns: [-5.45362034 -4.4362343  -1.92043582 -4.96183873 -5.01922192] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2650 | Est. returns: -4.216220283508301 | Returns: [-5.37968579 -1.88386558 -3.35914655 -4.95170248 -5.55288994] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2651 | Est. returns: -4.228320503234864 | Returns: [-5.89933506 -2.11877974 -2.77759808 -4.20899975 -2.21582907] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2652 | Est. returns: -5.340663719177246 | Returns: [-4.78086205 -4.95433402 -3.27423527 -3.6486084  -6.495938  ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2653 | Est. returns: -3.1383997440338134 | Returns: [-4.32620872 -4.19958531 -5.25497803 -3.99308426 -3.8101842 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2654 | Est. returns: -4.528518962860107 | Returns: [-4.84015855 -2.29537617 -2.60284486 -2.44310895 -4.62144322] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2655 | Est. returns: -3.2828174114227293 | Returns: [-3.90276174 -1.75112685 -1.77770028 -5.49421288 -1.8316203 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2656 | Est. returns: -3.597357988357544 | Returns: [-0.81328897 -2.24593708 -3.73119815 -4.35961645 -1.78472309] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2657 | Est. returns: -4.493389225006103 | Returns: [-2.84745618 -2.64765737 -2.41850007 -4.83133127 -5.09981585] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2658 | Est. returns: -2.958090400695801 | Returns: [-5.20574062 -2.94245089 -3.94616844 -5.9234482  -2.16580993] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2659 | Est. returns: -4.5944719314575195 | Returns: [-3.89268325 -1.51274134 -4.50664678 -1.50996327 -7.67167837] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2660 | Est. returns: -2.55825138092041 | Returns: [-4.90360601 -4.35679201 -3.02722551 -4.55634412 -1.32434235] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2661 | Est. returns: -4.344719886779785 | Returns: [-6.4302205  -2.87367311 -4.38316539 -2.05651322 -1.83117335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2662 | Est. returns: -5.829557991027832 | Returns: [-5.85171867 -3.64398118 -3.41703048 -7.44253955 -7.28001463] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2663 | Est. returns: -3.905673456192017 | Returns: [-5.18052822 -3.49991574 -5.19010466 -5.43592126 -3.34952418] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2664 | Est. returns: -3.8528003215789797 | Returns: [-1.85387883 -1.43811444 -4.02150053 -4.06525213 -4.65311978] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2665 | Est. returns: -3.580603075027466 | Returns: [-1.2807031  -3.40035766 -2.0474008  -5.55367516 -5.06507464] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2666 | Est. returns: -5.3283384323120115 | Returns: [-4.39282922 -1.5114355  -5.85024224 -5.19208097 -6.98486853] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2667 | Est. returns: -3.009881830215454 | Returns: [-2.17916079 -4.08102475 -3.67339032 -2.76831219 -2.61195113] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2668 | Est. returns: -4.537421035766601 | Returns: [-5.72125076 -4.02035508 -4.29750573 -1.99585276 -4.36421107] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2669 | Est. returns: -4.0913666725158695 | Returns: [-1.81942238 -2.92043296 -4.44930673 -4.14577531 -5.87918675] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2670 | Est. returns: -3.8852725982666017 | Returns: [-1.6873431  -4.61042356 -0.90079903 -5.28834321 -3.36484086] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2671 | Est. returns: -4.51887617111206 | Returns: [-5.80195715 -2.1739776  -5.09942983 -7.77528411 -3.67599018] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2672 | Est. returns: -4.81469497680664 | Returns: [-5.54269326 -3.50592463 -3.20245235 -2.88287058 -6.99226255] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2673 | Est. returns: -3.3607100009918214 | Returns: [-2.22752655 -1.75082556 -3.432513   -2.81158879 -2.77595636] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2674 | Est. returns: -4.452651119232177 | Returns: [-3.79965386 -2.70498134 -5.48382005 -5.44955717 -3.11869327] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2675 | Est. returns: -4.879159450531006 | Returns: [-3.98831061 -3.29114548 -2.66528995 -1.63655113 -6.52800779] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2676 | Est. returns: -4.214341259002685 | Returns: [-3.6314161  -1.80418203 -3.96762905 -0.89767011 -4.92714763] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2677 | Est. returns: -4.145551967620849 | Returns: [-1.59934994 -2.18154069 -3.07639635 -5.76272085 -6.34311975] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2678 | Est. returns: -4.183628368377685 | Returns: [-3.59867799 -2.39575347 -5.14378863 -6.70135403 -4.96733972] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2679 | Est. returns: -4.22731761932373 | Returns: [-4.14307478 -2.47188518 -5.81459479 -6.17652721 -3.18606939] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2680 | Est. returns: -3.504141902923584 | Returns: [-0.86538522 -2.45110202 -3.87961776 -6.59825429 -1.38191089] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2681 | Est. returns: -4.58394136428833 | Returns: [-5.28594946 -1.78768925 -6.16882659 -3.86589496 -8.5156226 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2682 | Est. returns: -3.5190007209777834 | Returns: [-4.57819905 -2.48559116 -3.60613946 -1.73446996 -5.41863549] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2683 | Est. returns: -3.798493003845215 | Returns: [-2.94886074 -3.93032058 -5.59095851 -1.99089476 -4.91330527] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2684 | Est. returns: -4.067311954498291 | Returns: [-2.49109819 -3.19322813 -5.20859837 -5.50187186 -6.91554872] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2685 | Est. returns: -3.9386871337890623 | Returns: [-3.11920636 -1.58762268 -1.55495418 -4.39275157 -4.00056971] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2686 | Est. returns: -4.551900863647461 | Returns: [-4.59963343 -3.0352256  -4.04483715 -2.04135817 -8.07214451] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2687 | Est. returns: -4.3777412414550785 | Returns: [-5.49857479 -1.20357654 -4.43039428 -3.55929554 -3.67108944] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2688 | Est. returns: -3.6614757537841798 | Returns: [-1.6656696  -1.93762472 -5.17177023 -5.88239076 -4.25285765] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2689 | Est. returns: -4.027428817749024 | Returns: [-3.67576445 -3.33291026 -5.95975787 -4.60932878 -5.44329528] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2690 | Est. returns: -3.5530983924865724 | Returns: [-2.239836   -2.64137675 -0.71167312 -5.47493951 -2.66476395] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2691 | Est. returns: -4.418052101135254 | Returns: [-2.62498358 -5.72086656 -4.18132958 -3.91482325 -1.8489373 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2692 | Est. returns: -3.431895446777344 | Returns: [-2.58120752 -2.58471364 -2.31680171 -3.22892896 -5.29363902] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2693 | Est. returns: -4.364475440979004 | Returns: [-3.36355781 -2.03614018 -4.63501075 -3.31023746 -6.05621711] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2694 | Est. returns: -4.506864070892334 | Returns: [-6.53686046 -3.06579654 -5.51738599 -7.26232315 -3.92762474] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2695 | Est. returns: -3.989525556564331 | Returns: [-3.58692997 -4.09451015 -3.25770147 -5.8945268  -1.45325674] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2696 | Est. returns: -4.760453701019287 | Returns: [-5.10919055 -5.14223693 -4.17803218 -6.51641302 -3.11583201] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2697 | Est. returns: -4.399701118469238 | Returns: [-2.53625816 -2.3171865  -6.59696109 -5.3389285  -4.34429231] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2698 | Est. returns: -4.143598365783691 | Returns: [-4.33117045 -2.92078925 -2.45069919 -1.98001896 -2.1211397 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 2699 | Est. returns: -2.7761767864227296 | Returns: [-0.51573306 -1.76247692 -1.72555156 -4.01789622 -3.51607691] | Average critic loss: [0.11441307 0.11294515 0.1244889  0.13913828 0.13671364] | Average TR loss: [0.04428065 0.05132605 0.04831846 0.05645752 0.07197928] | Average actor loss: [-0.02381766 -0.02728925 -0.03334971 -0.02171661 -0.01187535] | Target reached: False 
| Episode: 2700 | Est. returns: -2.956307792663574 | Returns: [-0.81991826 -1.61955787 -2.95132253 -4.78227277 -5.05168842] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
